"Index","AAPL.Close","MSFT.Close","EBAY.Close","GOOGL.Close","DJI.Close","msft_r","aapl_r","ebay_r","googl_r","dji_r"
"2018-05-04",183.830002,95.160004,38,1051,24262.509766,-0.00688787309538708,0.132515981224668,-0.00601621763013327,0.0189539482560894,-0.00200235727232145
"2018-05-11",188.589996,97.699997,38.259998,1103.380005,24831.169922,0.0266918126653295,0.0258934556286412,0.00684205263157911,0.0498382540437678,0.0234378125546142
"2018-05-18",186.309998,96.360001,38.32,1069.640015,24715.089844,-0.0137154149554375,-0.0120897080882276,0.00156826981538249,-0.0305787578595826,-0.00467477281032813
"2018-05-25",188.580002,98.360001,37.939999,1084.079956,24753.089844,0.0207554999921595,0.0121840160182922,-0.00991651878914401,0.0134998137667841,0.00153752222791237
"2018-06-01",190.240005,100.790001,38.34,1135,24635.210938,0.0247051644499272,0.00880264599848712,0.0105429892077753,0.0469707457629629,-0.00476218955867325
"2018-06-08",191.699997,101.629997,40.290001,1132.709961,25316.529297,0.00833412036576919,0.0076744741464867,0.0508607459572246,-0.00201765550660793,0.0276562827375293
"2018-06-15",188.839996,100.129997,38.889999,1159.27002,25090.480469,-0.0147594218663609,-0.0149191499465698,-0.0347481252234269,0.0234482435173005,-0.00892890274761282
"2018-06-22",184.919998,100.410004,38.09,1169.290039,24580.890625,0.00279643471875857,-0.0207583037652681,-0.0205708156485167,0.0086433866373945,-0.020310087111708
"2018-06-29",185.110001,98.610001,36.259998,1129.189941,24271.410156,-0.0179265305078566,0.00102748757330184,-0.0480441585718037,-0.0342943980214646,-0.0125902870535228
"2018-07-06",187.970001,101.160004,37.389999,1155.079956,24456.480469,0.0258594764642586,0.0154502727272958,0.0311638461756121,0.0229279539782934,0.00762503339569021
"2018-07-13",191.330002,105.43,37.610001,1204.420044,25019.410156,0.0422103186156457,0.0178751980748248,0.00588397983107702,0.0427157338708073,0.0230176082659788
"2018-07-20",191.440002,106.269997,34.200001,1197.880005,25058.119141,0.00796734326093129,0.000574922902054853,-0.0906673732872274,-0.00543003168419531,0.00154715817673723
"2018-07-27",190.979996,107.68,33.810001,1252.890015,25451.060547,0.0132681193168755,-0.00240287293770503,-0.0114035084384939,0.0459228050976608,0.0156812011224368
"2018-08-03",207.990005,108.040001,33.66,1238.160034,25462.580078,0.00334324851411583,0.0890669669927107,-0.00443658667741542,-0.0117568029305429,0.000452614969766119
"2018-08-10",207.529999,109,34.09,1252.51001,25313.140625,0.00888558858861921,-0.00221167358498786,0.0127748068924542,0.0115897586789657,-0.00586898313298256
"2018-08-17",217.580002,107.580002,34.009998,1215.849976,25669.320313,-0.0130275045871561,0.0484267481734051,-0.00234678791434439,-0.0292692543032051,0.0140709401996617
"2018-08-24",216.160004,108.400002,34.529999,1236.75,25790.349609,0.00762223447439614,-0.00652632588908619,0.0152896510020375,0.0171896405087399,0.00471493964484537
"2018-08-31",227.630005,112.330002,34.610001,1231.800049,25964.820313,0.0362546118772211,0.0530625499063186,0.00231688393619711,-0.00400238609258141,0.00676496079522382
"2018-09-07",221.300003,108.209999,33.990002,1177.589966,25916.539063,-0.0366776722749457,-0.0278082935507558,-0.017913868306447,-0.04400883328752,-0.00185948716062656
"2018-09-14",223.839996,113.370003,34.099998,1177.97998,26154.669922,0.0476850942397662,0.011477600386657,0.00323612808260498,0.000331196775839482,0.00918837420463947
"2018-09-21",217.660004,114.260002,34.040001,1172.119995,26743.5,0.00785039231232987,-0.0276089711867222,-0.00175944291844243,-0.00497460491646051,0.0225133821132533
"2018-09-28",225.740005,114.370003,33.02,1207.079956,26458.310547,0.000962725346355109,0.0371221209754273,-0.0299647758529735,0.0298262645028933,-0.0106638791855964
"2018-10-05",224.289993,112.129997,32.240002,1167.829956,26447.050781,-0.0195856076002725,-0.00642337187863529,-0.0236219866747428,-0.0325164872508247,-0.000425566325559457
"2018-10-12",222.110001,109.57,31.719999,1120.540039,25339.990234,-0.0228306168598221,-0.00971952413409727,-0.0161291243096076,-0.0404938379573473,-0.0418595085012402
"2018-10-19",219.309998,108.660004,28.75,1105.180054,25444.339844,-0.00830515652094543,-0.0126063796650021,-0.093631749483977,-0.0137076627924048,0.00411798146078146
"2018-10-26",216.300003,106.959999,27.34,1083.75,24688.310547,-0.0156451770423274,-0.0137248416736568,-0.0490434782608695,-0.0193905544372048,-0.0297130639519529
"2018-11-02",207.479996,106.160004,29.870001,1071.48999,25270.830078,-0.00747938488668087,-0.0407767308260278,0.0925384418434527,-0.0113125813148789,0.0235949531617823
"2018-11-09",204.470001,109.57,29.629999,1077.02002,25989.300781,0.0321212874106522,-0.0145073985831387,-0.00803488423050258,0.00516106548041573,0.028430831151268
"2018-11-16",193.529999,108.290001,28.120001,1068.27002,25413.220703,-0.0116820206260837,-0.053504191062238,-0.0509617971974958,-0.00812426866494087,-0.0221660475922137
"2018-11-23",172.289993,103.07,28.440001,1030.099976,24285.949219,-0.0482039057327187,-0.109750457860541,0.0113798004487979,-0.0357307078597975,-0.0443576789095027
"2018-11-30",178.580002,110.889999,29.85,1109.650024,25538.460938,0.07587075773746,0.036508266617667,0.0495780221667363,0.0772255604828789,0.051573513050917
"2018-12-07",168.490005,104.82,29.059999,1046.579956,24388.949219,-0.0547389219473255,-0.0565012705062016,-0.0264656951423785,-0.0568378016815146,-0.0450110021034816
"2018-12-14",165.479996,106.029999,28.91,1051.709961,24100.509766,0.0115435890097311,-0.0178646145805503,-0.00516170010879913,0.00490168474046326,-0.011826645355237
"2018-12-21",150.729996,98.230003,26.58,991.25,22445.369141,-0.0735640486047727,-0.0891346407815964,-0.0805949498443446,-0.0574872952068579,-0.0686765815773326
"2018-12-28",156.229996,100.389999,28.24,1046.680054,23062.400391,0.0219891676069683,0.0364890874142927,0.0624529721595184,0.0559193482976039,0.027490358751681
"2019-01-04",148.259995,101.93,28.969999,1078.069946,23433.160156,0.0153401834379936,-0.0510145375667806,0.0258498229461757,0.0299899590902113,0.0160763736087373
"2019-01-11",152.289993,102.800003,30.41,1064.469971,23995.949219,0.0085352987344256,0.0271819650337908,0.0497066292615336,-0.0126151137506991,0.024016780462105
"2019-01-18",156.820007,107.709999,31,1107.300049,24706.349609,0.0477626056100406,0.0297459728690117,0.0194015126603091,0.0402360603557128,0.0296050130593504
"2019-01-25",157.759995,107.169998,33.720001,1101.51001,24737.199219,-0.00501347140482278,0.00599405661294217,0.0877419677419355,-0.00522897023731639,0.00124865107505645
"2019-02-01",166.520004,102.779999,34.310001,1118.619995,25063.890625,-0.0409629474846123,0.0555274421756922,0.017497033882057,0.0155332088175939,0.0132064832040111
"2019-02-08",170.410004,105.669998,35.259998,1102.380005,25106.330078,0.028118301499497,0.0233605567292683,0.0276886322445751,-0.0145178792374439,0.0016932508059091
